1|51.2622044|15.5881826
3|51.2670333|15.5451523
4|51.2642584|15.5649911291
5|51.2570842|15.5751526
6|51.2622933|15.573076
7|51.2639723|15.5593891
8|51.2610662|15.5636031
9|51.2554932|15.5447122
10|51.2623738|15.5824760309
11|51.260655|15.5713572
13|51.2600555|15.5685436
14|51.2670333|15.5451523
16|51.2592215|15.5732353
17|51.2600555|15.5685436
19|51.2600555|15.5685436
22|51.2644742|15.558698
24|51.2650158|15.5528403
25|51.2600555|15.5685436
32|51.26568645|15.5634924501
33|51.26568645|15.5634924501
34|51.2648842|15.5622763404
37|51.2652531|15.5523728
38|51.26401545|15.5609413674
39|51.2554932|15.5447122
40|51.2617523|15.5862157
41|51.2617523|15.5862157
42|51.2617523|15.5862157
45|51.2602924|15.568756819
46|51.2644742|15.558698
47|51.2644742|15.558698
48|51.2644742|15.558698
49|51.264266|15.5692521353
51|51.264266|15.5692521353
52|51.264266|15.5692521353
54|51.264266|15.5692521353
55|51.2650158|15.5528403
56|51.2650158|15.5528403
57|51.2650158|15.5528403
58|51.2650158|15.5528403
59|51.2650158|15.5528403
60|51.2650158|15.5528403
63|51.260644|15.5938041
69|51.2650158|15.5528403
70|51.2650158|15.5528403
71|51.2650158|15.5528403
72|51.2650158|15.5528403
73|51.2650158|15.5528403
74|51.2639723|15.5593891
76|51.2639723|15.5593891
77|51.2639723|15.5593891
78|51.2639723|15.5593891
79|51.2610245|15.5637768
81|51.2610245|15.5637768
82|51.2610245|15.5637768
83|51.2610245|15.5637768
84|51.2610245|15.5637768
85|51.2610245|15.5637768
86|51.2610245|15.5637768
96|51.20112675|15.4924932276
99|51.2603329|15.6190029445
100|51.2603329|15.6190029445
101|51.2603329|15.6190029445
131|51.32925055|15.4202619323
132|51.4768171|15.3908952525
133|51.4725813|15.3887562
137|51.3265765|15.4200493549
138|51.3265765|15.4200493549
139|51.3265765|15.4200493549
140|51.4768171|15.3908952525
141|51.4768171|15.3908952525
142|51.4768171|15.3908952525
154|51.21139185|15.7123584036
156|51.218|15.72043
157|51.21139185|15.7123584036
159|50.6849105|16.6269885
161|50.68985515|16.6191989161
163|50.691567|16.6248988251
164|50.67664895|16.6075321151
165|50.69045495|16.6191484936
169|50.67870895|16.6021625869
170|50.69303865|16.6327410154
171|50.6851712|16.6256453559
172|50.68906055|16.6221264918
173|50.68906055|16.6221264918
175|50.68906055|16.6221264918
176|50.68906055|16.6221264918
177|50.68906055|16.6221264918
179|50.68906055|16.6221264918
181|50.6764142|16.6043831
183|50.68906055|16.6221264918
184|50.6782464|16.62119295
185|50.6679869|16.5970689
191|50.68285325|16.6140135665
192|50.68285325|16.6140135665
193|50.68285325|16.6140135665
194|50.6743053|16.601802085
195|50.6743053|16.601802085
196|50.6743053|16.601802085
197|50.72314865|16.650577166
198|50.7289422|16.6428467
199|50.73981385|16.6392761632
201|50.7267362|16.6523495508
202|50.7306365|16.6418029309
203|50.7332428|16.6425088
204|50.73881925|16.6463378136
205|50.73755425|16.6491522919
206|50.7295115|16.6403406824
207|50.7400882|16.6463125477
208|50.73814455|16.64973935
210|50.7261799|16.6597974671
211|50.73523435|16.6385147953
212|50.7298443|16.6497841
213|50.7299778|16.6505233963
217|50.7299778|16.6505233963
218|50.7299778|16.6505233963
219|50.7254424|16.6442088323
220|50.73081695|16.6470196992
227|50.7261799|16.6597974671
228|50.73290755|16.6456586721
229|50.73290755|16.6456586721
230|50.73290755|16.6456586721
231|50.68858945|16.6210165851
232|50.73290755|16.6456586721
245|50.7254429|16.6561446
246|50.7254429|16.6561446
247|50.7254429|16.6561446
248|50.7254429|16.6561446
252|50.735892|16.6579828474
253|50.735892|16.6579828474
254|50.735892|16.6579828474
255|50.71500495|16.58757415
256|50.7095804|16.5805082
257|50.7132847|16.5856775208
258|50.7263173|16.5972884
265|50.71530885|16.57925435
266|50.71530885|16.57925435
267|50.71530885|16.57925435
271|50.67968665|16.7449116346
272|50.67968665|16.7449116346
273|50.67968665|16.7449116346
274|50.67968665|16.7449116346
275|50.78223|16.588896
277|50.78223|16.588896
278|50.7547121|16.6804622892
279|50.64350455|16.6388026399
280|50.6439394|16.638783974
281|50.64350455|16.6388026399
282|50.6439394|16.638783974
290|50.7916964|16.8418523
292|50.8154980667|16.7789469
