1553|51.2132756|17.3856666
1554|51.2132756|17.3856666
1555|51.2132756|17.3856666
1561|51.12286465|17.5441938417
1562|51.12286465|17.5441938417
1563|51.12286465|17.5441938417
1564|51.2651928|17.3398648
1565|51.2635352|17.3415938
1566|51.24171335|17.2950351443
1567|51.2633185|17.3413725
1568|51.26301675|17.3319400318
1569|51.26301675|17.3319400318
1570|51.26301675|17.3319400318
1571|51.26301675|17.3319400318
1572|51.26301675|17.3319400318
1573|51.26301675|17.3319400318
1574|51.26301675|17.3319400318
1575|51.26717745|17.3375145923
1577|51.2334098|17.7099831
1581|51.2334098|17.7099831
1582|51.2334098|17.7099831
1583|51.2334098|17.7099831
1585|51.39498|17.66565
1586|51.3848249|17.5769261665
1588|51.39536675|17.6660800701
1589|51.3923047|17.6633507
1590|51.3923047|17.6633507
1591|51.3923047|17.6633507
1600|51.31123285|17.7217151671
1601|51.30536625|17.7138025072
1602|51.3124115|17.7262873395
1603|51.3091532|17.7138261156
1607|51.26852|17.63879
1610|51.3086434|17.7184556397
1611|51.30966175|17.7170242351
1612|51.3088634|17.7236770646
1617|51.36752595|17.471679203
1618|51.3651454|17.4697524
1620|51.3649259|17.4619007
1621|51.39378415|17.4794300006
1628|51.36437225|17.4700399171
1629|51.36437225|17.4700399171
1630|51.36437225|17.4700399171
1631|50.9481758|17.2908764527
1632|50.944202|17.3005172668
1633|50.93664555|17.2961925032
1634|50.94311935|17.3215982638
1636|50.9421625|17.29171935
1638|50.9422935|17.3050114
1640|50.93625855|17.2996904719
1641|50.94602665|17.3005481182
1642|50.9490535|17.2881069088
1643|50.9504212|17.2871201464
1644|50.94437495|17.2961019961
1647|50.94602665|17.3005481182
1649|50.942428|17.2965705
1654|50.9436399|17.2997532
1655|50.9340756|17.298892738
1662|50.94430225|17.293256575
1664|50.94430225|17.293256575
1665|50.94430225|17.293256575
1666|50.9456499|17.2762833
1667|50.9456499|17.2762833
1668|50.9456499|17.2762833
1669|50.9457745|17.2973296
1670|50.9457745|17.2973296
1671|50.9457745|17.2973296
1672|50.9457745|17.2973296
1673|50.94570285|17.2836785698
1674|50.94570285|17.2836785698
1675|50.95237705|17.2869999449
1676|50.94570285|17.2836785698
1689|51.03431|17.34265
1690|51.03499285|17.3354704302
1692|50.9806709|17.4701596
1693|51.0435693|17.3501154
1694|51.03481055|17.3316736006
1697|51.03481055|17.3316736006
1698|51.03481055|17.3316736006
1702|51.0343772|17.3176996538
1703|51.0343772|17.3176996538
1704|51.0343772|17.3176996538
1705|51.0343772|17.3176996538
1706|51.0343772|17.3176996538
1707|51.0343772|17.3176996538
1713|50.9890042|17.2279605
1723|51.41320515|15.90951455
1726|51.41283|15.91023
1729|51.42257|15.89759
1730|51.42257|15.89759
1734|51.42257|15.89759
1735|51.42257|15.89759
1736|51.42257|15.89759
1737|51.42257|15.89759
1738|51.6238574|15.8817078
1739|51.6238574|15.8817078
1740|51.6248945|15.8852210674
1741|51.6248945|15.8852210674
1742|51.6248945|15.8852210674
1743|51.5982247|16.1663131
1745|51.5867192|16.2669831
1746|51.6028871|16.1707707949
1747|51.5021869|16.0667877
1751|51.5087668|16.0795556
1758|51.5069574|16.0646103
1759|51.5087489|16.0795481
1761|51.5021869|16.0667877
1763|51.5100619|16.0728757
1764|51.5100619|16.0728757
1766|51.5087489|16.0795481
1769|51.5087668|16.0795556
1770|51.50471|16.06855
1771|51.50471|16.06855
1772|51.50471|16.06855
1773|51.5100619|16.0728757
1774|51.5100619|16.0728757
1775|51.5100619|16.0728757
1776|51.5100619|16.0728757
1777|51.527|15.79474
1778|51.5418699|15.7612348369
1781|51.5418247|15.7597266872
1782|51.5218334|15.7813201
1783|51.52274015|15.7812921673
1784|51.52274015|15.7812921673
1785|51.52274015|15.7812921673
1786|51.52274015|15.7812921673
1787|51.52274015|15.7812921673
1788|51.5455516|15.9015114927
1789|51.5700393|15.9352226
1790|51.5718911|15.9364854
1791|51.57120185|15.9351850364
1792|51.5718911|15.9364854
1793|50.8674903|17.0643083607
1794|50.86669925|17.0651074967
1796|50.88545695|16.9947320436
1797|50.88545695|16.9947320436
1798|50.88545695|16.9947320436
1799|50.88545695|16.9947320436
1806|50.6865156|17.1664148
1809|50.6865156|17.1664148
1810|50.6865156|17.1664148
1811|50.6865156|17.1664148
1814|50.7838172|17.0736102
1815|50.78342|17.0756580714
1820|50.7791246|17.0870026479
1821|50.78552505|17.0635025503
1822|50.73042385|17.041263945
1825|50.73042385|17.041263945
1828|50.7801916|17.064281983
1830|50.7801916|17.064281983
1832|50.7827989|17.0688271
1844|50.78312795|17.0662635088
1850|50.78068205|17.0746544988
1851|50.78068205|17.0746544988
1852|50.78068205|17.0746544988
1853|50.78068205|17.0746544988
1854|50.78068205|17.0746544988
1855|50.78068205|17.0746544988
1856|50.78068205|17.0746544988
1857|50.78068205|17.0746544988
1858|50.78068205|17.0746544988
1859|50.78386085|17.0717139283
1860|50.78386085|17.0717139283
1861|50.78386085|17.0717139283
1862|50.7834846|17.0713180081
1863|50.7834846|17.0713180081
1864|50.7834846|17.0713180081
1865|50.7834846|17.0713180081
1869|50.81021965|17.2019632834
1871|50.72812815|17.2287275686
1874|50.72812815|17.2287275686
1876|50.81403245|17.2110417919
1877|50.81403245|17.2110417919
1878|50.81403245|17.2110417919
1879|51.0446188|16.6135871
1882|51.0446188|16.6135871
1886|51.2174003|16.4895619824
1887|51.2223455|16.4904079065
1888|51.2223455|16.4904079065
1890|51.1881966|16.7804045
1893|51.211046|16.8493408
1894|51.211046|16.8493408
1895|51.211046|16.8493408
1907|51.1668805|16.5955361454
1914|51.1640689|16.5918903757
1923|51.1648652|16.5991016
1924|51.16283135|16.5971313027
1925|51.16306265|16.59894495
1926|51.16283135|16.5971313027
1927|51.1626881|16.5990480905
1928|51.1626881|16.5990480905
1929|51.1626881|16.5990480905
1930|51.1626881|16.5990480905
1931|51.1626881|16.5990480905
1945|51.08321685|16.504133783
1953|50.83706195|16.5057786233
1954|50.8388653|16.4870946
1955|50.84458555|16.4845193932
1956|50.8388912|16.4929955
1957|50.83949635|16.4874007508
1959|50.8604508|16.484922075
1960|50.83596795|16.4782871507
1963|50.8387173|16.4803942
1964|50.8347571|16.4753642697
1966|50.86071245|16.4841197782
1967|50.8441092|16.4931230687
1968|50.83915045|16.4871589399
1970|50.8430354|16.5000582
1971|50.8338698|16.4765424
1972|50.8295246|16.4919013014
1973|50.84788695|16.4837739842
1977|50.847629|16.4945726089
1978|50.8387537|16.5044839
1979|50.83359495|16.4745067611
1980|50.8421467|16.4972284
1982|50.83359495|16.4745067611
1983|50.83608035|16.4838842667
1984|50.8460035|16.493043977
1985|50.8454844|16.4800700916
1986|50.8456265|16.4739823
1988|50.8388877|16.4835554
1991|50.8454844|16.4800700916
1992|50.8454844|16.4800700916
1993|50.8454844|16.4800700916
1994|50.8454844|16.4800700916
1995|50.8402758|16.4885927
1996|50.8402758|16.4885927
1997|50.83945905|16.4859679887
1998|50.83565385|16.4770700463
1999|50.83565385|16.4770700463
2000|50.83565385|16.4770700463
2001|50.83565385|16.4770700463
2006|50.82784905|16.4975190402
2007|50.8504763|16.4787418223
2011|50.8499094|16.5032512
2012|50.8421266|16.4868413
2013|50.8454844|16.4800700916
2021|50.8348482|16.4845465
2022|50.8348482|16.4845465
2023|50.8348482|16.4845465
2024|50.8348482|16.4845465
2025|50.8378891|16.4828929347
2026|50.9616677|16.3487361
2027|50.8378891|16.4828929347
2028|50.8527295|16.3228260684
2029|50.83565385|16.4770700463
2030|50.83565385|16.4770700463
2031|50.83565385|16.4770700463
2032|50.8460279|16.4886276
2033|50.8460279|16.4886276
2034|50.8460279|16.4886276
2035|50.8460279|16.4886276
2036|50.8460279|16.4886276
2037|50.84141045|16.4984044435
2038|50.8483653|16.4848462442
2039|50.84141045|16.4984044435
2040|50.84141045|16.4984044435
2046|50.841892|16.4842206
2047|50.841892|16.4842206
2048|50.841892|16.4842206
2049|50.841892|16.4842206
2050|50.841892|16.4842206
2051|50.8421467|16.4972284
2052|50.8421467|16.4972284
2053|50.8421467|16.4972284
2058|50.8516545|16.4971249791
2059|50.8516545|16.4971249791
2060|50.8516545|16.4971249791
2061|50.8516545|16.4971249791
2062|50.8516545|16.4971249791
2063|50.8516545|16.4971249791
2064|50.8651833|16.3139565088
2065|50.8569864|16.3314405114
2066|50.8683457|16.3172123
2067|50.8587369|16.3238565
2068|50.85706415|16.3341974733
2069|50.87157615|16.3450020467
2070|50.85844805|16.32544044
2071|50.8538521|16.3093232938
2072|50.858989|16.3170432004
2076|50.87284585|16.3412669669
2077|50.87284585|16.3412669669
2078|50.87284585|16.3412669669
2079|50.86517105|16.3119473288
2080|50.86517105|16.3119473288
2081|50.86517105|16.3119473288
2082|50.8585083|16.3165437364
2083|50.8585083|16.3165437364
2084|50.8585083|16.3165437364
2085|50.8585083|16.3165437364
2086|50.8585083|16.3165437364
2087|50.8527295|16.3228260684
2088|50.8527295|16.3228260684
2089|50.8527295|16.3228260684
2096|50.9099268|16.2329623
2098|50.9099268|16.2329623
2099|50.95932895|16.2284226519
2100|50.95932895|16.2284226519
2101|50.9589872|16.2277782
2102|50.9589872|16.2277782
2103|50.9589872|16.2277782
2105|50.9488193|16.4384664727
2107|50.8906907|16.4290789707
2108|50.91068045|16.4321783862
2112|50.87639745|16.5846039205
2113|50.87639745|16.5846039205
2114|50.87639745|16.5846039205
2116|50.9613|16.3426
2118|50.9658629|16.3951638
2122|50.95261395|16.3304717666
2123|50.9616677|16.3487361
2125|50.9556514|16.3496358878
2127|50.2641231|19.1063163
2128|50.95927405|16.3496272861
2132|50.98830305|16.4176419986
2133|50.98830305|16.4176419986
2134|50.98830305|16.4176419986
2135|50.9878837|16.4191705894
2142|50.96308|16.34843
2143|50.96308|16.34843
2144|50.96308|16.34843
2145|50.96308|16.34843
2146|50.96308|16.34843
2150|50.95897505|16.3430883704
2151|50.95897505|16.3430883704
2152|50.95897505|16.3430883704
2153|50.95897505|16.3430883704
2154|50.95897505|16.3430883704
2155|50.8570434|16.5473335
2158|50.7969994|16.5347438
2161|50.8570081|16.5429025
2166|50.8570081|16.5429025
2175|50.8064354939|16.5463692351
2176|50.8064354939|16.5463692351
2177|50.8578052|16.5364078258
2190|50.94391285|16.4916000552
2191|50.9468981|16.5190067722
2194|50.94291095|16.4909557203
2195|50.93584825|16.4890657486
2196|50.947583|16.5238973331
2197|50.947583|16.5238973331
2198|50.947583|16.5238973331
